nbreheures1904;date utc;heure utc;date locale;heure locale;tsl;t;err t;td;err td;hr;err hr;vv;err vv;vd;err vd;psta;err psta;rf1e;err rf1e
h utc;date utc;heure loc;date loc;heure;HAE/HNE;C;Err;C;Err;0-100;Err;km/h;Err;0-360;Err;hPa;Err;kJ/m2/h;Err
981999;09/01/2016;15;09/01/2016;10;HNE;-4.0;0;-5.8;0;88.0;0;30.0;0;110;0;1004;0;193.111;5.k=1.JONQUIERE
982000;09/01/2016;16;09/01/2016;11;HNE;-4.1;0;-6.1;0;86.0;0;28.0;0;100;0;1003;0;216.167;5.k=1.JONQUIERE
982001;09/01/2016;17;09/01/2016;12;HNE;-4.4;0;-5.9;0;89.0;0;28.0;0;100;0;1002;0;162.222;5.k=1.JONQUIERE
982002;09/01/2016;18;09/01/2016;13;HNE;-4.1;0;-6.5;0;83.0;0;30.0;0;110;0;1002;0;360.278;5.k=1.JONQUIERE
982003;09/01/2016;19;09/01/2016;14;HNE;-3.9;0;-6.2;0;84.0;0;30.0;0;100;0;1001;0;495.333;5.k=1.JONQUIERE
982004;09/01/2016;20;09/01/2016;15;HNE;-4.3;0;-6.4;0;85.0;0;31.0;0;90;0;1001;0;238.389;5.k=1.JONQUIERE
982005;09/01/2016;21;09/01/2016;16;HNE;-4.0;0;-6.0;0;86.0;0;35.0;0;90;0;1000;0;36.4444;5.k=1.JONQUIERE
982006;09/01/2016;22;09/01/2016;17;HNE;-3.8;0;-5.8;0;86.0;0;31.0;0;90;0;1000;0;0;5.k=1.JONQUIERE
982007;09/01/2016;23;09/01/2016;18;HNE;-3.1;0;-5.0;0;87.0;0;26.0;0;90;0;1000;0;0;8
982008;10/01/2016;0;09/01/2016;19;HNE;-3.3;0;-4.3;0;93.0;0;34.0;0;90;0;1000;0;0;8
982009;10/01/2016;1;09/01/2016;20;HNE;-3.0;0;-4.0;0;93.0;0;30.0;0;90;0;1000;0;0;8
982010;10/01/2016;2;09/01/2016;21;HNE;-2.5;0;-3.4;0;94.0;0;30.0;0;90;0;999;0;0;8
982011;10/01/2016;3;09/01/2016;22;HNE;-2.3;0;-3.2;0;94.0;0;34.0;0;90;0;999;0;0;8
982012;10/01/2016;4;09/01/2016;23;HNE;-2.1;0;-2.9;0;94.0;0;34.0;0;90;0;999;0;0;8
982013;10/01/2016;5;10/01/2016;0;HNE;-2.1;0;-2.9;0;94.0;0;34.0;0;90;0;999;0;0;8
982014;10/01/2016;6;10/01/2016;1;HNE;-2.2;0;-2.8;0;96.0;0;35.0;0;90;0;999;0;0;8
982015;10/01/2016;7;10/01/2016;2;HNE;-1.6;0;-2.4;0;94.0;0;30.0;0;90;0;999;0;0;8
982016;10/01/2016;8;10/01/2016;3;HNE;-1.1;0;-2.0;0;94.0;0;30.0;0;90;0;999;0;0;8
982017;10/01/2016;9;10/01/2016;4;HNE;-1.0;0;-2.2;0;92.0;0;28.0;0;90;0;998;0;0;8
982018;10/01/2016;10;10/01/2016;5;HNE;-0.8;0;-2.2;0;90.0;0;30.0;0;90;0;997;0;0;8
982019;10/01/2016;11;10/01/2016;6;HNE;-0.8;0;-2.1;0;90.0;0;28.0;0;90;0;997;0;0;8
982020;10/01/2016;12;10/01/2016;7;HNE;-0.3;0;-1.6;0;91.0;0;30.0;0;90;0;997;0;0;8
982021;10/01/2016;13;10/01/2016;8;HNE;-0.3;0;-1.6;0;91.0;0;21.0;0;90;0;997;0;0;5.k=1.JONQUIERE
982022;10/01/2016;14;10/01/2016;9;HNE;-0.3;0;-1.1;0;94.0;0;37.0;0;100;0;996;0;133.167;5.k=1.JONQUIERE
982023;10/01/2016;15;10/01/2016;10;HNE;0.1;0;-1.2;0;91.0;0;35.0;0;100;0;995;0;349.333;5.k=1.JONQUIERE
982024;10/01/2016;16;10/01/2016;11;HNE;0.5;0;-0.5;0;93.0;0;34.0;0;90;0;994;0;529.5;5.k=1.JONQUIERE
982025;10/01/2016;17;10/01/2016;12;HNE;0.7;0;-0.8;0;90.0;0;35.0;0;90;0;993;0;390.667;5.k=1.JONQUIERE
982026;10/01/2016;18;10/01/2016;13;HNE;0.4;0;-0.3;0;95.0;0;43.0;0;90;0;991;0;316.833;5.k=1.JONQUIERE
982027;10/01/2016;19;10/01/2016;14;HNE;0.4;0;-0.5;0;94.0;0;35.0;0;100;0;989;0;136;5.k=1.JONQUIERE
982028;10/01/2016;20;10/01/2016;15;HNE;0.2;0;-1.3;0;90.0;0;41.0;0;90;0;988;0;61.1667;5.k=1.JONQUIERE
982029;10/01/2016;21;10/01/2016;16;HNE;1.1;0;-1.2;0;85.0;0;31.0;0;100;0;986;0;18.3333;5.k=1.JONQUIERE
982030;10/01/2016;22;10/01/2016;17;HNE;0.5;0;-0.5;0;93.0;0;43.0;0;100;0;983;0;0;5.k=1.JONQUIERE
982031;10/01/2016;23;10/01/2016;18;HNE;0.9;0;-0.3;0;92.0;0;39.0;0;100;0;980;0;0;8
982032;11/01/2016;0;10/01/2016;19;HNE;0.8;0;-0.4;0;92.0;0;48.0;0;100;0;978;0;0;8
982033;11/01/2016;1;10/01/2016;20;HNE;0.7;0;-0.5;0;92.0;0;43.0;0;100;0;975;0;0;8
982034;11/01/2016;2;10/01/2016;21;HNE;0.9;0;-0.3;0;92.0;0;48.0;0;90;0;971;0;0;8
982035;11/01/2016;3;10/01/2016;22;HNE;1.6;0;0.2;0;90.0;0;41.0;0;90;0;969;0;0;8
982036;11/01/2016;4;10/01/2016;23;HNE;1.5;0;0.5;0;93.0;0;28.0;0;100;0;968;0;0;8
982037;11/01/2016;5;11/01/2016;0;HNE;1.8;0;0.6;0;92.0;0;24.0;0;110;0;967;0;0;8
982038;11/01/2016;6;11/01/2016;1;HNE;2.0;0;0.8;0;92.0;0;31.0;0;100;0;966;0;0;8
982039;11/01/2016;7;11/01/2016;2;HNE;1.8;0;0.6;0;92.0;0;28.0;0;100;0;966;0;0;8
982040;11/01/2016;8;11/01/2016;3;HNE;1.8;0;0.6;0;92.0;0;24.0;0;90;0;965;0;0;8
982041;11/01/2016;9;11/01/2016;4;HNE;1.7;0;0.7;0;93.0;0;11.0;0;90;0;966;0;0;8
982042;11/01/2016;10;11/01/2016;5;HNE;2.6;0;-0.65;4.lineaire;83.0;0;18.0;0;200;0;967;0;0;8
982043;11/01/2016;11;11/01/2016;6;HNE;1.6;0;-2.0;0;77.0;0;21.0;0;190;0;969;0;0;8
982044;11/01/2016;12;11/01/2016;7;HNE;0.8;0;-2.8;0;77.0;0;21.0;0;230;0;970;0;0;8
982045;11/01/2016;13;11/01/2016;8;HNE;-3.9;0;-7.9;0;74.0;0;34.0;0;270;0;973;0;0;5.k=1.JONQUIERE
982046;11/01/2016;14;11/01/2016;9;HNE;-7.1;0;-11.8;0;69.0;0;30.0;0;270;0;975;0;242.778;5.k=1.JONQUIERE
982047;11/01/2016;15;11/01/2016;10;HNE;-8.5;0;-15.1;0;59.0;0;31.0;0;270;0;976;0;609.556;5.k=1.JONQUIERE
982048;11/01/2016;16;11/01/2016;11;HNE;-10.0;0;-17.4;0;55.0;0;28.0;0;270;0;977;0;454.333;5.k=1.JONQUIERE
982049;11/01/2016;17;11/01/2016;12;HNE;-10.0;0;-17.4;0;55.0;0;28.0;0;270;0;977;0;651.111;5.k=1.JONQUIERE
982050;11/01/2016;18;11/01/2016;13;HNE;-12.0;0;-14.4;0;82.0;0;34.0;0;260;0;978;0;717.889;5.k=1.JONQUIERE
982051;11/01/2016;19;11/01/2016;14;HNE;-12.2;0;-15.1;0;79.0;0;30.0;0;250;0;980;0;555.667;5.k=1.JONQUIERE
982052;11/01/2016;20;11/01/2016;15;HNE;-12.8;0;-15.8;0;78.0;0;35.0;0;260;0;981;0;329.444;5.k=1.JONQUIERE
982053;11/01/2016;21;11/01/2016;16;HNE;-13.8;0;-16.5;0;80.0;0;26.0;0;270;0;982;0;43.2222;5.k=1.JONQUIERE
982054;11/01/2016;22;11/01/2016;17;HNE;-14.4;0;-19.5;0;65.0;0;26.0;0;270;0;983;0;0;5.k=1.JONQUIERE
982055;11/01/2016;23;11/01/2016;18;HNE;-14.4;0;-19.5;0;65.0;0;22.0;0;270;0;984;0;0;8
982056;12/01/2016;0;11/01/2016;19;HNE;-14.3;0;-18.8;0;69.0;0;22.0;0;270;0;986;0;0;8
982057;12/01/2016;1;11/01/2016;20;HNE;-13.5;0;-17.7;0;71.0;0;26.0;0;270;0;986;0;0;8
982058;12/01/2016;2;11/01/2016;21;HNE;-13.1;0;-16.8;0;74.0;0;24.0;0;270;0;987;0;0;8
982059;12/01/2016;3;11/01/2016;22;HNE;-14.3;0;-17.0;0;80.0;0;30.0;0;270;0;988;0;0;8
982060;12/01/2016;4;11/01/2016;23;HNE;-13.3;0;-18.1;0;67.0;0;26.0;0;270;0;989;0;0;8
982061;12/01/2016;5;12/01/2016;0;HNE;-13.6;0;-18.5;0;67.0;0;26.0;0;270;0;990;0;0;8
982062;12/01/2016;6;12/01/2016;1;HNE;-14.1;0;-19.1;0;66.0;0;22.0;0;260;0;991;0;0;8
982063;12/01/2016;7;12/01/2016;2;HNE;-14.9;0;-18.9;0;72.0;0;24.0;0;260;0;992;0;0;8
982064;12/01/2016;8;12/01/2016;3;HNE;-15.4;0;-18.9;0;75.0;0;21.0;0;260;0;993;0;0;8
982065;12/01/2016;9;12/01/2016;4;HNE;-16.2;0;-19.9;0;73.0;0;11.0;0;270;0;993;0;0;8
982066;12/01/2016;10;12/01/2016;5;HNE;-17.5;0;-20.8;0;75.0;0;9.0;0;250;0;994;0;0;8
982067;12/01/2016;11;12/01/2016;6;HNE;-17.1;0;-20.3;0;76.0;0;9.0;0;260;0;994;0;0;8
982068;12/01/2016;12;12/01/2016;7;HNE;-17.2;0;-21.2;0;71.0;0;8.0;0;270;0;994;0;0;8
982069;12/01/2016;13;12/01/2016;8;HNE;-17.0;0;-20.2;0;76.0;0;8.0;0;250;0;994;0;0;5.k=1.JONQUIERE
982070;12/01/2016;14;12/01/2016;9;HNE;-17.4;0;-21.4;0;71.0;0;5.0;0;220;0;995;0;291.5;5.k=1.JONQUIERE
982071;12/01/2016;15;12/01/2016;10;HNE;-14.3;0;-18.8;0;69.0;0;9.0;0;270;0;995;0;694;5.k=1.JONQUIERE
982072;12/01/2016;16;12/01/2016;11;HNE;-14.3;0;-18.8;0;69.0;0;8.0;0;90;0;995;0;784.5;5.k=1.JONQUIERE
982073;12/01/2016;17;12/01/2016;12;HNE;-13.2;0;-17.4;0;71.0;0;5.0;0;70;0;994;0;1181;5.k=1.JONQUIERE
982074;12/01/2016;18;12/01/2016;13;HNE;-12.6;0;-16.1;0;75.0;0;9.0;0;70;0;993;0;954.5;5.k=1.JONQUIERE
982075;12/01/2016;19;12/01/2016;14;HNE;-11.9;0;-16.2;0;70.0;0;18.0;0;90;0;992;0;838;5.k=1.JONQUIERE
982076;12/01/2016;20;12/01/2016;15;HNE;-12.0;0;-15.8;0;73.0;0;24.0;0;90;0;991;0;358.5;5.k=1.JONQUIERE
982077;12/01/2016;21;12/01/2016;16;HNE;-11.5;0;-16.8;0;65.0;0;26.0;0;90;0;990;0;66;5.k=1.JONQUIERE
982078;12/01/2016;22;12/01/2016;17;HNE;-11.8;0;-16.6;0;68.0;0;22.0;0;90;0;990;0;0;5.k=1.JONQUIERE
982079;12/01/2016;23;12/01/2016;18;HNE;-11.8;0;-15.6;0;73.0;0;17.0;0;100;0;990;0;0;8
982080;13/01/2016;0;12/01/2016;19;HNE;-11.4;0;-15.6;0;71.0;0;21.0;0;100;0;990;0;0;8
982081;13/01/2016;1;12/01/2016;20;HNE;-11.5;0;-14.8;0;77.0;0;18.0;0;100;0;989;0;0;8
982082;13/01/2016;2;12/01/2016;21;HNE;-11.3;0;-13.5;0;84.0;0;17.0;0;100;0;988;0;0;8
982083;13/01/2016;3;12/01/2016;22;HNE;-11.3;0;-14.0;0;80.0;0;18.0;0;110;0;987;0;0;8
982084;13/01/2016;4;12/01/2016;23;HNE;-10.6;0;-14.1;0;75.0;0;21.0;0;100;0;986;0;0;8
982085;13/01/2016;5;13/01/2016;0;HNE;-10.4;0;-12.9;0;82.0;0;18.0;0;110;0;985;0;0;8
982086;13/01/2016;6;13/01/2016;1;HNE;-10.4;0;-12.1;0;87.0;0;18.0;0;90;0;984;0;0;8
982087;13/01/2016;7;13/01/2016;2;HNE;-10.3;0;-12.4;0;85.0;0;18.0;0;100;0;984;0;0;8
982088;13/01/2016;8;13/01/2016;3;HNE;-10.3;0;-12.4;0;85.0;0;13.0;0;100;0;983;0;0;8
982089;13/01/2016;9;13/01/2016;4;HNE;-10.2;0;-12.3;0;85.0;0;11.0;0;100;0;983;0;0;8
982090;13/01/2016;10;13/01/2016;5;HNE;-10.1;0;-11.8;0;88.0;0;11.0;0;100;0;983;0;0;8
982091;13/01/2016;11;13/01/2016;6;HNE;-9.9;0;-11.1;0;91.0;0;4.0;0;100;0;982;0;0;8
982092;13/01/2016;12;13/01/2016;7;HNE;-9.8;0;-11.4;0;88.0;0;4.0;0;60;0;982;0;0;8
982093;13/01/2016;13;13/01/2016;8;HNE;-9.4;0;-11.0;0;88.0;0;8.0;0;330;0;982;0;0;5.k=1.JONQUIERE
982094;13/01/2016;14;13/01/2016;9;HNE;-9.3;0;-10.8;0;89.0;0;9.0;0;310;0;982;0;20;5.k=1.JONQUIERE
982095;13/01/2016;15;13/01/2016;10;HNE;-9.0;0;-11.3;0;83.0;0;9.0;0;310;0;983;0;118.5;5.k=1.JONQUIERE
982096;13/01/2016;16;13/01/2016;11;HNE;-8.8;0;-10.9;0;84.0;0;15.0;0;290;0;983;0;324;5.k=1.JONQUIERE
982097;13/01/2016;17;13/01/2016;12;HNE;-8.8;0;-10.9;0;84.0;0;21.0;0;280;0;983;0;547.5;5.k=1.JONQUIERE
982098;13/01/2016;18;13/01/2016;13;HNE;-9.7;0;-11.9;0;83.0;0;24.0;0;280;0;983;4.lineaire;538;5.k=1.JONQUIERE
982099;13/01/2016;19;13/01/2016;14;HNE;-10.5;0;-13.0;0;82.0;0;26.0;0;270;0;983;0;451.5;5.k=1.JONQUIERE
982100;13/01/2016;20;13/01/2016;15;HNE;-11.3;0;-14.0;0;80.0;0;21.0;0;270;0;984;0;305;5.k=1.JONQUIERE
982101;13/01/2016;21;13/01/2016;16;HNE;-12.2;0;-15.1;0;79.0;0;22.0;0;270;0;984;0;119.5;5.k=1.JONQUIERE
982102;13/01/2016;22;13/01/2016;17;HNE;-12.9;0;-14.9;0;85.0;0;22.0;0;270;0;985;0;0;5.k=1.JONQUIERE
982103;13/01/2016;23;13/01/2016;18;HNE;-13.5;0;-15.6;0;84.0;0;24.0;0;270;0;985;0;0;8
982104;14/01/2016;0;13/01/2016;19;HNE;-14.1;0;-16.3;0;83.0;0;26.0;0;270;0;986;0;0;8
982105;14/01/2016;1;13/01/2016;20;HNE;-15.1;0;-18.0;0;79.0;0;26.0;0;270;0;986;0;0;8
982106;14/01/2016;2;13/01/2016;21;HNE;-14.3;0;-17.0;0;80.0;0;22.0;0;270;0;986;0;0;8
982107;14/01/2016;3;13/01/2016;22;HNE;-15.0;0;-17.3;0;83.0;0;28.0;0;270;0;987;0;0;8
982108;14/01/2016;4;13/01/2016;23;HNE;-15.4;0;-18.3;0;78.0;0;24.0;0;280;0;987;0;0;8
982109;14/01/2016;5;14/01/2016;0;HNE;-16.1;0;-19.8;0;73.0;0;22.0;0;270;0;987;0;0;8
982110;14/01/2016;6;14/01/2016;1;HNE;-17.1;0;-20.3;0;76.0;0;17.0;0;270;0;987;0;0;8
982111;14/01/2016;7;14/01/2016;2;HNE;-17.5;0;-20.8;0;75.0;0;13.0;0;270;0;988;0;0;8
982112;14/01/2016;8;14/01/2016;3;HNE;-18.1;0;-22.3;0;70.0;0;11.0;0;290;0;987;0;0;8
982113;14/01/2016;9;14/01/2016;4;HNE;-18.9;0;-24.1;0;64.0;0;8.0;0;280;0;987;0;0;8
982114;14/01/2016;10;14/01/2016;5;HNE;-18.1;0;-22.3;0;70.0;0;18.0;0;290;0;987;0;0;8
982115;14/01/2016;11;14/01/2016;6;HNE;-18.4;0;-21.9;0;74.0;0;15.0;0;310;0;988;0;0;8
982116;14/01/2016;12;14/01/2016;7;HNE;-18.8;0;-21.6;0;79.0;0;15.0;0;310;0;988;0;0;8
982117;14/01/2016;13;14/01/2016;8;HNE;-19.2;0;-22.9;0;73.0;0;9.0;0;300;0;989;0;0;5.k=1.JONQUIERE
982118;14/01/2016;14;14/01/2016;9;HNE;-19.0;0;-23.4;0;68.0;0;13.0;0;290;0;989;0;250.333;5.k=1.JONQUIERE
982119;14/01/2016;15;14/01/2016;10;HNE;-17.7;0;-22.5;0;66.0;0;17.0;0;290;0;989;0;805.667;5.k=1.JONQUIERE
982120;14/01/2016;16;14/01/2016;11;HNE;-16.6;0;-21.8;0;64.0;0;28.0;0;290;0;989;0;1102;5.k=1.JONQUIERE
982121;14/01/2016;17;14/01/2016;12;HNE;-16.4;0;-20.8;0;69.0;0;18.0;0;310;0;988;0;1202.33;5.k=1.JONQUIERE
982122;14/01/2016;18;14/01/2016;13;HNE;-15.4;0;-20.2;0;67.0;0;26.0;0;310;0;988;0;1184.67;5.k=1.JONQUIERE
982123;14/01/2016;19;14/01/2016;14;HNE;-14.9;0;-19.6;0;67.0;0;22.0;0;300;0;988;0;1022;5.k=1.JONQUIERE
982124;14/01/2016;20;14/01/2016;15;HNE;-14.9;0;-20.2;0;64.0;0;22.0;0;300;0;989;0;623.333;5.k=1.JONQUIERE
982125;14/01/2016;21;14/01/2016;16;HNE;-15.1;0;-21.2;0;60.0;0;21.0;0;290;0;989;0;235.667;5.k=1.JONQUIERE
982126;14/01/2016;22;14/01/2016;17;HNE;-15.9;0;-19.6;0;73.0;0;15.0;0;280;0;989;0;0;5.k=1.JONQUIERE
982127;14/01/2016;23;14/01/2016;18;HNE;-17.2;0;-21.2;0;71.0;0;9.0;0;290;0;990;0;0;8
982128;15/01/2016;0;14/01/2016;19;HNE;-17.5;0;-20.2;0;79.0;0;9.0;0;280;0;991;0;0;8
982129;15/01/2016;1;14/01/2016;20;HNE;-17.3;0;-20.6;0;76.0;0;17.0;0;270;0;991;0;0;8
982130;15/01/2016;2;14/01/2016;21;HNE;-17.4;0;-20.0;0;80.0;0;21.0;0;270;0;992;0;0;8
982131;15/01/2016;3;14/01/2016;22;HNE;-17.6;0;-20.9;0;75.0;0;24.0;0;270;0;992;0;0;8
982132;15/01/2016;4;14/01/2016;23;HNE;-17.9;0;-20.6;0;79.0;0;21.0;0;280;0;993;0;0;8
982133;15/01/2016;5;15/01/2016;0;HNE;-18.1;0;-22.3;0;70.0;0;22.0;0;280;0;993;0;0;8
982134;15/01/2016;6;15/01/2016;1;HNE;-18.6;0;-22.9;0;69.0;0;18.0;0;280;0;994;0;0;8
982135;15/01/2016;7;15/01/2016;2;HNE;-18.9;0;-22.5;0;73.0;0;24.0;0;270;0;994;0;0;8
982136;15/01/2016;8;15/01/2016;3;HNE;-19.1;0;-23.6;0;68.0;0;17.0;0;280;0;995;0;0;8
982137;15/01/2016;9;15/01/2016;4;HNE;-19.9;0;-22.9;0;77.0;0;18.0;0;270;0;996;0;0;8
982138;15/01/2016;10;15/01/2016;5;HNE;-20.6;0;-25.5;0;65.0;0;15.0;0;260;0;995;0;0;8
982139;15/01/2016;11;15/01/2016;6;HNE;-21.0;0;-26.0;0;64.0;0;9.0;0;270;0;996;0;0;8
982140;15/01/2016;12;15/01/2016;7;HNE;-21.8;0;-25.1;0;75.0;0;9.0;0;290;0;996;0;0;8
982141;15/01/2016;13;15/01/2016;8;HNE;-21.4;0;-25.6;0;69.0;0;9.0;0;300;0;996;0;0;5.k=1.JONQUIERE
982142;15/01/2016;14;15/01/2016;9;HNE;-20.3;0;-26.1;0;60.0;0;13.0;0;290;0;997;0;405.667;5.k=1.JONQUIERE
982143;15/01/2016;15;15/01/2016;10;HNE;-18.5;0;-24.5;0;59.0;0;13.0;0;310;0;998;0;838.333;5.k=1.JONQUIERE
982144;15/01/2016;16;15/01/2016;11;HNE;-17.4;0;-22.9;0;62.0;0;13.0;0;300;0;998;0;1225;5.k=1.JONQUIERE
982145;15/01/2016;17;15/01/2016;12;HNE;-16.8;0;-22.9;0;59.0;0;17.0;0;290;0;997;0;1238.67;5.k=1.JONQUIERE
982146;15/01/2016;18;15/01/2016;13;HNE;-15.3;0;-20.8;0;63.0;0;15.0;0;290;0;997;0;1173.33;5.k=1.JONQUIERE
982147;15/01/2016;19;15/01/2016;14;HNE;-14.8;0;-20.6;0;61.0;0;15.0;0;310;0;997;0;998;5.k=1.JONQUIERE
982148;15/01/2016;20;15/01/2016;15;HNE;-14.5;0;-18.4;0;72.0;0;8.0;0;320;0;997;0;670.667;5.k=1.JONQUIERE
982149;15/01/2016;21;15/01/2016;16;HNE;-15.4;0;-20.2;0;67.0;0;8.0;0;340;0;997;0;225.333;5.k=1.JONQUIERE
982150;15/01/2016;22;15/01/2016;17;HNE;-16.8;0;-21.2;0;68.0;0;0.0;0;0;0;997;0;0;5.k=1.JONQUIERE
982151;15/01/2016;23;15/01/2016;18;HNE;-18.6;0;-22.9;0;69.0;0;5.0;0;240;0;995;0;0;8
982152;16/01/2016;0;15/01/2016;19;HNE;-20.5;0;-24.4;0;71.0;0;8.0;0;190;0;995;0;0;8
982153;16/01/2016;1;15/01/2016;20;HNE;-20.2;0;-24.1;0;71.0;0;4.0;0;220;0;995;0;0;8
982154;16/01/2016;2;15/01/2016;21;HNE;-20.0;0;-23.0;0;77.0;0;4.0;0;190;0;995;0;0;8
982155;16/01/2016;3;15/01/2016;22;HNE;-19.0;0;-21.9;0;78.0;0;0.0;0;0;0;994;0;0;8
982156;16/01/2016;4;15/01/2016;23;HNE;-17.5;0;-20.8;0;75.0;0;4.0;0;90;0;993;0;0;8
982157;16/01/2016;5;16/01/2016;0;HNE;-17.6;0;-22.4;0;66.0;0;4.0;0;160;0;992;0;0;8
982158;16/01/2016;6;16/01/2016;1;HNE;-17.2;0;-21.9;0;67.0;0;0.0;0;0;0;990;0;0;8
982159;16/01/2016;7;16/01/2016;2;HNE;-16.6;0;-20.4;0;72.0;0;4.0;0;90;0;989;0;0;8
982160;16/01/2016;8;16/01/2016;3;HNE;-15.8;0;-18.7;0;78.0;0;8.0;0;60;0;988;0;0;8
982161;16/01/2016;9;16/01/2016;4;HNE;-14.2;0;-17.5;0;76.0;0;5.0;0;100;0;987;0;0;8
982162;16/01/2016;10;16/01/2016;5;HNE;-13.9;0;-16.6;0;80.0;0;4.0;0;150;0;987;0;0;8
982163;16/01/2016;11;16/01/2016;6;HNE;-12.0;0;-13.9;0;86.0;0;34.0;0;100;0;986;0;0;8
982164;16/01/2016;12;16/01/2016;7;HNE;-11.9;0;-13.8;0;86.0;0;34.0;0;100;0;985;0;0;8
982165;16/01/2016;13;16/01/2016;8;HNE;-11.9;0;-14.2;0;83.0;0;34.0;0;90;0;983;0;0;5.k=1.JONQUIERE
982166;16/01/2016;14;16/01/2016;9;HNE;-11.6;0;-13.9;0;83.0;0;31.0;0;90;0;983;0;127;5.k=1.JONQUIERE
982167;16/01/2016;15;16/01/2016;10;HNE;-11.1;0;-13.8;0;80.0;0;34.0;0;100;0;983;0;255;5.k=1.JONQUIERE
982168;16/01/2016;16;16/01/2016;11;HNE;-10.9;0;-13.5;0;81.0;0;30.0;0;90;0;983;0;273;5.k=1.JONQUIERE
982169;16/01/2016;17;16/01/2016;12;HNE;-10.4;0;-13.4;0;79.0;0;34.0;0;110;0;981;0;377;5.k=1.JONQUIERE
982170;16/01/2016;18;16/01/2016;13;HNE;-10.0;0;-13.3;0;77.0;0;30.0;0;110;0;981;0;357;5.k=1.JONQUIERE
982171;16/01/2016;19;16/01/2016;14;HNE;-9.8;0;-12.9;0;77.0;0;30.0;0;90;0;980;0;178;5.k=1.JONQUIERE
982172;16/01/2016;20;16/01/2016;15;HNE;-9.3;0;-12.5;0;78.0;0;28.0;0;100;0;980;0;93;5.k=1.JONQUIERE
982173;16/01/2016;21;16/01/2016;16;HNE;-9.6;0;-12.0;0;83.0;0;22.0;0;100;0;981;0;20;5.k=1.JONQUIERE
982174;16/01/2016;22;16/01/2016;17;HNE;-9.5;0;-11.1;0;88.0;0;30.0;0;100;0;980;0;0;5.k=1.JONQUIERE
982175;16/01/2016;23;16/01/2016;18;HNE;-9.4;0;-11.0;0;88.0;0;30.0;0;110;0;980;0;0;8
982176;17/01/2016;0;16/01/2016;19;HNE;-9.2;0;-11.5;0;83.0;0;28.0;0;100;0;980;0;0;8
982177;17/01/2016;1;16/01/2016;20;HNE;-8.9;0;-10.4;0;89.0;0;26.0;0;100;0;980;0;0;8
982178;17/01/2016;2;16/01/2016;21;HNE;-8.8;0;-10.4;0;88.0;0;22.0;0;100;0;981;0;0;8
982179;17/01/2016;3;16/01/2016;22;HNE;-8.8;0;-10.3;0;89.0;0;18.0;0;100;0;981;0;0;8
982180;17/01/2016;4;16/01/2016;23;HNE;-8.6;0;-10.0;0;90.0;0;18.0;0;90;0;982;0;0;8
982181;17/01/2016;5;17/01/2016;0;HNE;-8.5;0;-10.3;0;87.0;0;13.0;0;90;0;982;0;0;8
982182;17/01/2016;6;17/01/2016;1;HNE;-8.3;0;-10.4;0;85.0;0;8.0;0;110;0;982;0;0;8
982183;17/01/2016;7;17/01/2016;2;HNE;-8.5;0;-9.9;0;90.0;0;0.0;0;0;0;984;0;0;8
982184;17/01/2016;8;17/01/2016;3;HNE;-8.3;0;-10.1;0;87.0;0;5.0;0;260;0;985;0;0;8
982185;17/01/2016;9;17/01/2016;4;HNE;-7.1;0;-9.8;0;81.0;0;18.0;0;310;0;985;0;0;8
982186;17/01/2016;10;17/01/2016;5;HNE;-8.1;0;-10.6;0;82.0;0;18.0;0;300;0;986;0;0;8
982187;17/01/2016;11;17/01/2016;6;HNE;-8.8;0;-11.4;0;81.0;0;18.0;0;300;0;987;0;0;8
982188;17/01/2016;12;17/01/2016;7;HNE;-9.2;0;-11.9;0;81.0;0;13.0;0;300;0;988;0;0;8
982189;17/01/2016;13;17/01/2016;8;HNE;-10.2;0;-13.6;0;76.0;0;22.0;0;290;0;989;0;0;5.k=1.JONQUIERE
982190;17/01/2016;14;17/01/2016;9;HNE;-11.0;0;-14.1;0;78.0;0;24.0;0;290;0;990;0;113.556;5.k=1.JONQUIERE
982191;17/01/2016;15;17/01/2016;10;HNE;-12.3;0;-14.8;0;82.0;0;22.0;0;290;0;991;0;456.111;5.k=1.JONQUIERE
982192;17/01/2016;16;17/01/2016;11;HNE;-12.6;0;-15.5;0;79.0;0;22.0;0;290;0;991;0;1019.67;5.k=1.JONQUIERE
982193;17/01/2016;17;17/01/2016;12;HNE;-12.4;0;-15.8;0;76.0;0;17.0;0;290;0;991;0;1174.22;5.k=1.JONQUIERE
982194;17/01/2016;18;17/01/2016;13;HNE;-11.9;0;-15.8;0;73.0;0;11.0;0;300;0;991;0;1174.78;5.k=1.JONQUIERE
982195;17/01/2016;19;17/01/2016;14;HNE;-11.9;0;-16.2;0;70.0;0;15.0;0;320;0;991;0;1006.33;5.k=1.JONQUIERE
982196;17/01/2016;20;17/01/2016;15;HNE;-12.2;0;-16.1;0;73.0;0;11.0;0;340;0;991;0;716.889;5.k=1.JONQUIERE
982197;17/01/2016;21;17/01/2016;16;HNE;-12.0;0;-16.9;0;67.0;0;0.0;0;0;0;992;0;261.444;5.k=1.JONQUIERE
982198;17/01/2016;22;17/01/2016;17;HNE;-13.1;0;-17.8;0;68.0;0;4.0;0;170;0;992;0;0;5.k=1.JONQUIERE
982199;17/01/2016;23;17/01/2016;18;HNE;-14.6;0;-17.4;0;79.0;0;0.0;0;0;0;991;0;0;8
